	mean	std
55009	867.9384201550392	800.5347675971843
148223	583.384623363982	355.45089456076596
255057	50.70447571660347	121.55528589992159
126321	2017.2866884081486	4315.657773264128
58509	567.7235996033899	220.5414922334276
8725	1651.459697277811	1673.552009916713
64073	1140.2797257436403	2734.897041771477
374872	16.949509284297807	42.81595366605541
113177	47.711384045429895	77.71014368890336
255809	40.61240072111048	77.66037643852435
126074	90.0403625383094	55.66539852798621
91442	58.74725426356575	48.48294618629985
79086	1373.3840658013335	596.1791769761427
79002	2337.020289597985	1505.8938181653114
84167	195.95118985037	111.07622128067125
374877	10.542247232738465	24.963226750609426
163183	188.6120151613481	250.00997999435185
126526	373.39832666306063	249.500982011732
84798	1786.4329083107978	2322.27036053382
79036	1534.176202650081	534.1368391365926
352909	83.79626864972067	181.67458495906425
90580	284.87391108707516	112.72083808602251
28974	1929.1350471786534	1324.2016143468713
284325	376.5841609698939	223.1354718156466
148137	108.65068098071013	90.06487755728907
51398	2166.262351829823	1150.7321700021855
79173	94.44315770686832	179.68380058101835
55049	607.1751617450893	519.7115919032647
56006	772.6778018929173	398.65366299599395
29086	1472.0755066161885	776.1202282527014
284361	4204.522427239954	2311.99061099771
55337	791.0800764377135	599.2760172305866
91304	2844.3099811790144	1306.7323006560403
125988	978.6330175770725	765.9850452873987
100128569	14.151836596358388	21.177974914188542
55150	24.09346453939068	20.54869099608007
199800	37.36495343428874	53.10149703574304
284422	438.42533834505167	1393.8471240800495
10438	263.1931341265544	122.68404539926726
29071	614.5796718766907	294.28517374320796
56913	433.0739715161351	351.7208623901605
708	1913.299763007031	1126.003866857718
10882	521.8541499008468	1919.0520283750475
389941	26.766665422751	71.23121077556023
338761	57.01246203353179	203.92250982266202
114897	922.4347069406879	1569.199494079563
114898	40.950820749954964	98.44082573295618
114899	521.4178306111419	1784.6468586869253
114900	34.70892677122763	255.74013523407996
114904	671.6853967009184	774.7619226968724
387911	6.623034288804756	29.019795019659767
338872	5.39189673697492	11.703999168151748
51279	1092.3631877411228	940.7335937398989
715	6085.620286389045	9047.706035430872
716	8211.585293455919	14780.470829123877
200159	0.040789075175770725	0.1822157696643821
257044	11.134826500811268	12.063559557917928
55791	431.8368636380025	217.07564075445646
92346	3.564324301424181	65.42798219163055
55765	1204.7113308094465	1529.311016229415
27042	687.1757134667373	330.8751357514305
54955	350.9666276726149	185.58548942884534
284680	2.3715604470885188	12.916904074061751
55732	225.71359837750117	183.59343933590105
79729	209.83435215431774	230.16061249274182
57821	39.23238525329005	83.66150499232211
79762	1086.938162267896	1542.3719394188622
79098	1522.633671732473	2653.0299644621923
127687	852.8555012799691	611.4366286855604
54987	665.2526600685095	305.99233007173683
83932	224.59947683432418	101.08829233905402
126859	7.9313223183702934	32.097541156677
57095	1104.0961885343406	478.9610275985853
400746	109.73205080223498	240.4786005039624
128061	290.56364081485486	143.62880741931963
79000	84.01536841535949	91.49213525940061
26099	3389.192334216696	1152.8491194004637
388649	0.14949460969893633	1.1286645720643151
440574	1232.3218596899233	654.0320008801427
92342	175.98750850910426	89.0653254172787
54991	240.59245896881197	169.94080765942545
126868	23.729088570398428	81.39009138963641
128346	252.9988000360557	339.827461936804
65260	242.34470191094303	164.24114290271413
199920	40.02878912925898	97.74958048631026
84808	69.55368875067602	125.70546468582428
126695	346.66464739498974	279.93821450378044
339448	452.9407155219045	184.63759400195525
163747	4.035954245538129	15.037196348300345
128229	7.638764719668288	16.06867769117818
440712	201.5558683793033	682.6833081847998
374946	14.141488948981447	49.84048225452382
388701	1.3555783847124587	12.29460594270151
541468	52.804525959978434	70.0767334532242
127003	30.671355345231746	243.31612718485252
84886	1818.5742446187178	1341.414073643906
90529	237.44115813953533	156.20269387471453
284677	43.80186917252558	41.749500965178385
149466	254.14887595096374	253.25856397215503
113444	722.6856444564645	307.9790911585053
127703	503.7179976383638	378.8478789709496
81563	1349.3551122047934	1402.5353762070804
374973	1.4753513610960884	2.9585337518982477
400793	467.5773460609367	535.8455261402547
149643	0.7378079322156124	1.0633237781546625
339541	31.400914981070763	129.77212794868356
81627	566.2957669911661	262.71009724295703
54823	150.01189432125497	72.80120932318341
54953	736.4850868757893	361.87745546510246
388753	441.1264617270589	325.628843001093
79169	408.92297144402386	240.22226113803964
9473	644.5481960338917	667.9862892931508
25912	5133.836750549835	2290.0223693309767
79078	169.17078370290199	80.47593075530312
148523	182.64482552731212	217.31222182689422
148423	326.49664103118783	157.08182664890157
388722	56.08285878853427	69.54078077721229
79630	147.8083704524969	162.56288954411335
163859	681.565602343606	307.4272667159065
54964	238.63686729763893	167.70557675446662
84284	636.5089555976177	325.64499580700766
148362	332.59276926266386	225.0109140748605
113802	255.5180978186398	263.2246872236135
10485	1391.1340631692797	5505.275315318673
57035	646.8555509104003	512.1109698139259
51093	616.7631123850713	288.46513095329897
200205	261.6066814674597	152.56442895188934
339453	22.155049053542513	40.5462243559488
148304	125.55913181900098	168.4507456828575
26097	2004.040685595815	648.2652513783588
127428	183.77821197043403	106.48460715091646
112770	1855.7604342527552	2265.967801139107
199990	692.426339859382	576.0393344124179
128344	221.20665307373375	433.7213665417037
79363	76.03926316928067	45.50047034201037
56063	234.77554252749275	136.53268232200128
149499	8.097525347034441	63.445775176185656
126731	439.3652919055327	371.2214938943716
51430	1388.9745000360551	1056.4072801287386
24141	231.44144413196193	682.6217775213378
200232	1.2967899044528557	2.2676373551251094
388799	2.6148848566792884	3.2020784678188714
116151	2527.0978521903735	2227.312354154682
51526	835.2358720749962	398.05356978877927
140688	998.0446091220491	802.2255587335042
92747	911.3052865152345	6630.871205302867
140710	482.3325869298711	384.05771609965706
140711	68.05123895799521	136.43070369953213
54994	2062.0286507842134	885.1982345460792
55184	93.24999071570234	76.77824296471105
140699	34.95875462412123	34.80971652554307
170487	64.4377473048494	96.04637266648827
128864	0.39472585181179026	0.7358498593695679
140893	126.90758343248604	272.19364917309343
140894	2.640238633495581	5.326514084734744
140706	87.9957497025414	114.64596477487355
128497	8.989008491076264	8.924922218238668
63939	265.0102854696231	223.8104175540798
25943	619.0060484405997	468.44871637851224
79025	11.381882855597622	21.045535222043956
149840	87.8520610600327	58.52786045792841
198437	4.151660320894174	12.73455871353761
400831	8.175543789435693	10.569783338124745
55257	519.3605346854156	297.8328757947175
55969	2033.486267568064	1392.3169057569041
26074	35.42805559762036	144.5314524196161
54976	975.522787362536	756.5759095922862
55317	309.43969161709055	148.29558142282156
29058	2665.1886919235553	1229.2798774812868
57136	3799.836039084188	2499.1843781704592
51507	2397.474569100416	907.7128735424546
55321	73.34906663061103	124.76445194596259
25980	1160.5660139174352	407.8465838153912
113278	288.5834556697322	346.2071470010511
92667	560.9710887326492	298.45086103631235
79133	187.71058323418077	116.6472900974365
128710	25.702790805841	24.32531920857777
140680	295.8547148007943	233.73156676500082
54084	11.555759996394439	41.14192457679007
755	568.7649290246986	400.6041214651436
54069	304.791202433748	229.59230557642425
54059	212.6400153416258	159.15385797224394
54058	144.38205024337515	173.07712400012082
56683	850.2485529655676	411.6621553987808
59271	352.42419709752977	344.7610578425619
85395	237.21350589507858	220.9430070470008
56911	154.85009727780758	293.58952308964655
54149	476.53111141157393	515.1890871663875
83606	2413.937480602124	1278.9086288685528
84645	64.62004732287726	55.71357717382299
128989	630.5240160447095	577.4335435750805
55267	11.338929132864608	10.82277833104118
51493	1905.0785558860705	731.9101700675908
79680	689.4112968271143	440.9836897821041
253143	1060.7744523526226	592.5108874249956
388886	356.00344672796103	461.02926094525225
128977	554.6044539570939	284.4424485140216
150383	187.0069303226966	99.35480134184206
644186	9.194002199387032	21.176739522060547
150297	0.7859712276906434	8.306259615660721
51233	2.5509957815035134	6.278842637310388
79640	472.9777333874168	283.0383616562243
23313	2422.348522462595	1756.3011970099774
9854	418.6586926086175	224.45425217567842
25966	743.7076503875974	811.2183884164324
26005	666.0756166396253	381.3296654299551
145741	161.44356471966785	455.3324431391139
126567	72.66739850369552	197.5910769329979
100191040	18.525606742383278	27.223156952789136
150590	68.88277595096449	64.10438049939566
84226	42.62211297998915	30.222291995612014
54978	1730.1116021453008	924.0288516211721
27013	1979.7121118262141	1102.0000129281848
51374	2429.2793729403297	1182.9253656021356
55571	1177.8946461871278	522.9705518522547
79823	111.92769066161883	74.58722582306021
92749	25.253738795745416	134.50719979865522
6936	410.39905804939417	170.14784451978701
54980	224.4486292951142	72.15800973856591
60526	369.62921233098973	191.0530128624235
80304	252.00878674959358	113.90355572500121
79568	340.5216182621239	157.0139293452408
79074	135.7682690283038	60.58395184371785
130813	11.262570903190948	31.948749855317583
79919	213.0766877050664	610.1914902907907
343990	298.1701954750315	283.7053430219527
55471	246.6302718947184	96.68948509007004
129450	222.77185922119975	101.31113252428192
375307	19.330377591490908	57.38521315171632
130162	84.72710434469046	73.81036505876604
493753	597.7143450153235	301.6556274349688
130951	44.74428153957084	87.2981405846299
401027	2.6892384532179543	6.528112720017443
151050	508.4201394808012	420.7531104916578
388969	858.1065240670601	360.6797732984598
205327	419.6422024698032	181.59647586715764
339778	12.411371876690088	26.705219170103614
257407	547.6784763295489	1221.7678792449149
339804	237.30417650982434	190.58100166976766
130355	71.84368339643031	42.257882928002445
129881	119.44786684694414	161.56569740727642
391356	465.62796816297225	320.29840679248525
84279	423.6749638723623	335.5928617818439
389084	34.673559095006254	454.71710653475657
51057	78.40205666125794	55.140211381348294
84281	273.5345488191814	671.5986323087451
719	363.6224835045976	415.3541834205925
55845	3087.825976221372	1347.8011801150842
57415	215.09331175410173	237.1600935964299
89876	115.2383903371189	169.78533641356296
25871	927.376016531452	329.3705850326993
51161	205.15563854335645	242.48862457745093
51244	423.2004160627359	171.41377947826473
51300	1421.0070142779912	606.7007055110895
84077	0.9214511447629367	4.495804506817708
152002	490.0573380926624	415.9765312732309
285343	575.2003917252591	287.73935612777916
115795	0.438326554894538	1.634129908599168
84319	460.05655961781196	277.7654517606525
51066	24.293034883720846	93.18884520432313
285315	121.02560932035368	72.42650696816746
84984	92.83014680007206	88.60881725244263
56941	1097.9244861546774	595.2779614158866
285237	406.38570668830033	181.23475893629967
84892	615.1451893455908	432.8738183389391
132228	6.259275013520818	51.867216595766614
79669	212.65723037678097	249.36214675349385
389119	91.55016446727979	120.68243487720684
152078	23.68387706868577	51.49656159611992
165679	268.9925793762395	995.215903514653
205428	666.1059248963403	754.5625117279483
151963	200.28365276726183	172.2520786072532
375341	165.07188592031702	102.50444202140504
23272	1502.9023423652418	595.4366951948871
285203	448.2450265368674	302.67263676242754
200844	72.5004249143682	100.98032924380755
285382	264.95751905534536	537.751970379566
646450	37.710635334415024	25.55419676665601
401089	18.130099080584092	69.47236277934739
54859	464.34609567333837	212.05826581681222
718	26734.06978783124	75753.09428327848
725	360.43744483504616	2012.817355381216
84273	684.5059343068333	329.66179532558266
55286	247.87498539751192	328.43976513560733
55345	121.57436499008517	130.84771338630065
152992	216.83656475572374	88.80720932528976
152816	4.358580187488736	61.42458718393906
54969	390.20936183522554	182.65986284512442
80167	113.35598750676029	76.23644373670857
79625	175.94933976924486	610.9655107971627
132720	325.0398179195949	366.22902045522386
132321	212.4336508382912	134.31426273637067
201895	745.0752997295831	674.0859418276791
152756	27.172386190733732	37.9958487860485
401152	2764.1609281233077	1155.701534389247
60684	798.4793031909135	302.5619438779537
55319	348.7215041824419	170.15389894294785
345222	6.513641229493441	15.191013154021832
152940	0.10235208220659811	0.33519404515210066
201725	254.1517095006306	162.51342225404008
441054	18.600303605552597	33.9789085430956
401115	128.89242965566999	262.35436602569655
84709	128.37624478096288	1171.5786456798323
389203	459.6800352983587	251.9832920796518
728	331.028262754642	537.1775253797487
9315	1689.9026340724736	2078.269989341348
56951	1782.4150574544788	970.6770659312491
55322	634.7880806922659	406.3555783679984
134553	1290.497661186226	588.2118822038758
375484	277.07082412114767	211.8063328226883
64417	306.56956529655673	177.69790395974533
90355	396.27140032449876	398.33484823157147
84418	1703.4348742202994	2352.041351949908
133686	964.7083561564815	1286.0547744327594
375444	71.17168876870377	66.17349441513406
133383	108.99598042184957	66.31588695833767
285600	47.14457227330104	39.74448289718017
389289	73.55656426897407	140.3616893890504
408263	12.167197115557977	115.30910468568831
153222	369.9846060933839	299.4234308719287
65250	469.0065973499197	334.7971433315017
643155	1281.1514684514143	484.3866462091155
80006	459.32616664863974	194.13319000776886
51149	216.55086003245103	319.0947526124522
389336	44.0816048494681	223.75021287789744
10826	742.1551743825482	941.4545993622152
285636	956.8845146565711	435.3601625193901
492311	368.4480030106362	330.37793415137594
63920	156.37903264827838	97.177662841397
85027	712.9603462952965	954.2007035609265
727	806.8251361817196	3688.095605614187
84830	99.61405718406361	282.05580741903947
64771	3516.2052162430255	1815.7431631158895
10591	812.0358939967549	730.682744608123
58527	713.5147428339658	604.8507440935854
387263	767.6681628808344	323.09527026735844
84300	1225.4949724175258	845.3792148305013
389383	4.232719866594556	18.90919819228431
154467	388.9522868397325	369.39134582818235
221443	451.00108420768015	218.32571243050805
647024	206.19212013701065	222.8324500216479
442213	60.999363493780336	141.03981481636615
135398	63.31862376059105	159.98896340377632
221749	888.3450282314777	756.5565645818359
222826	0.2936723814674598	1.309965375146853
115004	111.86883007030883	121.63824113136018
88745	779.3309395709407	395.1327015219584
221424	51.330085415539784	78.42653154529623
206412	9.076609626825306	17.312154194911617
154313	31.747452136289965	75.4925768477312
253714	256.24605339823404	193.55343037911743
84553	192.614026825311	224.41737745252152
221322	96.46995850009004	73.21537682005008
387104	314.87383488372166	728.9090431519771
285753	129.1226425094644	72.75057062878629
116843	472.6715102037138	475.4999665590344
221491	598.3555463133222	482.694322325367
404220	7.994976978546964	8.728494392436193
51250	262.0795860825663	258.4169612899292
387119	41.06081727059666	50.513654733878845
79624	847.7746720569627	1358.4901970612268
221416	180.99702718586633	507.88366587838044
619208	240.0161401658546	263.87705819603633
441150	113.67685579592612	87.95458964703315
729515	388.9919569136474	158.2343557932003
347744	16.793578546962298	25.928208628175714
135154	97.56367984496133	63.38503946713252
352999	39.82997133585716	1197.5411119634225
81688	3442.1805783847117	1323.2246703066892
55776	599.8302079322162	299.9923918185601
116254	616.9376922480616	309.72223382281226
221481	10.296700342527473	19.55188346429899
221477	2662.0945736974995	1385.9654733980074
80129	147.09405094645737	312.99667775034595
79783	104.05834997295837	205.94377134447143
136647	558.8398952046164	443.85757742461846
79161	421.8728784568228	407.49777004604397
79020	344.8622248602838	144.63988704735107
79034	665.9842232377863	265.3744106521782
221927	1450.4150544258152	723.8204032637926
51622	1054.8046050117189	500.70143420657155
221960	666.913000847305	366.1403652669688
113763	257.4547365062192	304.41427834693405
115416	478.3007996033886	275.7075957938169
136895	123.8401212547326	112.50222954377443
57002	233.82051222282354	146.70222424525545
222166	1727.0538330448944	4202.447088383729
55069	3434.55148867856	1202.0133350497172
55262	457.5004983053883	222.7972123693017
55744	709.7690123670442	304.64490539766774
340277	141.72482069587184	142.76735734166613
221908	344.7886541373715	246.72206425281303
78996	705.4123831620713	341.2579338130746
84310	1499.122132161531	1026.3991788848664
222950	92.44940886965908	254.86191852912566
375607	26.057830070308214	138.87730427406242
154791	397.72251456643244	348.7859424544982
136288	20.140935190192884	84.27966569773565
79974	222.9278208220661	381.4663160663437
389541	1615.6632236884827	1471.1375336418478
154743	318.50074414999006	178.1312794850929
402573	17.206801207860046	37.724893872149984
79846	110.45659338381091	236.69553170308254
84060	278.08451874887305	193.8224874404226
29923	752.5908616008655	1441.6469978171021
84792	509.44544844060016	251.52691694311088
733	319.3518877952045	2179.718719528727
340393	10.540844095907703	21.063673102338687
51236	871.4928395168564	636.4365531728522
65265	1532.9913671353906	966.3469767918657
157657	72.87604319451947	52.726812656019156
137682	269.2489616369204	229.25249371394645
114926	609.09933079142	414.4562509692051
80185	283.88460230755345	142.3713555614573
157695	385.8831930773375	363.5873517849918
56260	41.853045700378594	29.880709842848287
157777	44.82130501171795	40.47416584294786
254778	246.54832527492283	796.0547781258696
203111	117.06314506940733	348.4736157276256
157773	24.139758734451142	37.65538575234027
56892	1543.8157511988459	2876.7943955896444
51337	1185.42043618172	1051.9811991404442
541565	222.50092956553115	157.17019691072946
401466	669.7943420407436	443.7731494005168
84933	452.612834054445	290.2725621444388
57604	152.7370559942313	308.1205445918173
389643	37.591116639624865	128.52065539414403
286144	767.7464611681997	508.2929473979664
157869	285.37055155940186	824.8655170644295
441376	143.13913701099747	966.9026078036126
84904	184.59196342166945	184.4468426031042
375748	111.47933976924463	88.51280968208742
414328	120.20197849287932	116.5848393255205
51490	603.7449866955117	258.3352759598123
138162	113.05252659095034	164.91122313347856
286207	21.527553542455397	117.58273739694759
375757	435.81746637822283	317.11146920378155
90871	823.9538349378033	513.3294627287743
84302	314.78717292230044	389.8877768816296
138724	4.771755146926263	18.274912271187667
89958	686.7829211645961	870.4300023294026
286257	546.9358786731567	442.1092182718678
286343	418.5976687759143	599.750908983842
401546	332.0798680548037	622.4392607700761
389766	1.5683019650261398	2.388058141013096
51531	242.4817812330989	89.10367704917184
54863	606.2976242473404	742.1226365243052
375791	80.76228667748354	346.86459722373974
79095	1249.3350429241018	1239.5249740120605
389799	15.243771335857206	83.62570210664067
441476	4.565342689742194	12.67054650996613
195827	166.3520578330627	89.9247502677104
138716	482.867342401299	326.6045332700984
84688	43.26643580313667	253.81632772098945
203259	666.7505071570205	584.0200071673328
91283	347.61704714259923	206.46224680363758
84909	628.3288167477916	632.9571722639733
55071	151.2157869298717	115.55052028956644
138199	140.11847023616303	94.75255521189791
257169	14.527550621957824	23.891899455822653
55848	367.4323800612944	289.9820649789818
286223	11.687161907337272	22.468851476239976
375759	6.969803641608074	15.692898826940274
23731	2178.80293975121	1421.7214557223112
84267	394.66287349918736	200.86281571775484
157983	33.28163273841719	72.46428825366098
55064	62.50154634937789	77.98047221885312
90120	1090.0553446727931	542.9057790592082
54942	410.1373193257627	191.74849505023246
203228	330.8108849648458	293.9058293269202
51759	1477.0602573643398	486.2084258712788
11094	916.4080210203704	672.6610773429367
58493	209.234681972237	88.5982466094389
79886	430.6974001261944	251.06620892493152
158401	21.406874040021584	118.53633022606253
138241	162.27051453037663	76.21181528137363
55684	2608.1931378042186	1413.8007190777969
84270	379.9175752839374	250.03092663411732
203197	664.1346938885873	536.980539269506
203238	50.02738887687028	60.08450701020821
54981	379.8512808184594	231.9770452827917
169436	12.137910420046873	15.001845872708932
158067	62.69207908779522	76.88240192065749
11092	195.1356965566966	165.7198353297885
770	420.043077122769	827.3758215956299
771	4102.453490733725	9352.923761948154
377677	142.36504265368725	167.21094779760122
23632	161.01291972237294	711.3930483916309
760	1410.712914710651	4299.721608124331
761	116.2845234721466	1357.1718919494172
763	17.498223724535773	117.51559238888754
11238	245.1125297998912	229.48074579382464
766	6.131363115197391	77.92075740788471
767	147.83442381467415	323.31042456966617
768	844.2379473048494	2174.779534023088
81617	594.5852725797718	863.65260158178
51719	2113.43107825852	897.9348047326723
56997	1310.7110376599894	1245.7931057592943
23523	1898.1593223904792	1021.3443814791616
91768	924.0606550207276	2138.568359764868
81928	347.60876243014394	270.7191826865204
9478	62.037375247881776	246.80857387008334
57010	19.45745503875971	35.606985889048
164633	38.39005247881739	196.09314240050622
26256	133.00389010275828	316.8314625819094
57685	385.80393863349525	437.55464800382725
773	111.68199902650088	370.1936194056287
776	264.50956432305725	507.45494876296004
8913	72.39794314043633	321.3522991148375
8912	601.3998215972607	1343.8508615467929
781	101.89622038939976	180.41119423517046
9254	294.1092805300162	805.9543702886596
55799	77.53065038759684	290.4953442403157
93589	69.62428269334777	184.0340151639551
782	245.42362379664627	353.5683596141155
783	98.03776322336411	203.69908993606316
784	596.0244581755909	509.4761031615459
785	92.92059049936874	205.30968330581197
27092	751.5750070128	1689.990517271895
59285	18.556040634577286	104.71469048729061
59283	1.599903064719669	7.339856994984209
27101	1640.7282518298116	876.3500983164798
23705	1400.1422908959837	1780.5692597502305
199731	1093.4449290968116	1702.156060655893
93664	676.4425647557201	602.0448532702105
790	1624.039935406522	1076.7391491776878
285782	2.1767980710293893	9.713109992577104
793	211.4527726518844	2000.0658443750356
794	152.57943765999653	925.9144790166043
796	345.8105798629893	7603.643879891821
57658	1689.5277854696228	854.6680758361201
10241	2123.222412637454	1197.96776814414
10203	715.7467847485123	948.9178968203337
800	6345.2650543717255	7720.475227127667
255022	5.26002707769967	34.22236611168393
51063	436.827105696774	398.74361090965573
119395	8.620366666666675	56.08269349229162
91860	478.15476910041446	449.49918304404224
125972	0.7774211465657129	5.910868853762776
811	24467.097520191128	13370.240529776675
813	4924.111907625748	3915.948674258514
50632	79.7374244817017	582.9826725838133
57118	132.84851160987907	130.13024209270077
57172	43.37062585181197	224.8928147449079
8536	499.7227592392281	500.78979711008895
815	254.26755058590237	1959.0198578182644
816	370.9576940868945	1043.1286779088512
817	1069.452111069042	703.663917141325
818	985.2534928249532	830.730837222993
55450	2004.6030257436512	2284.697140301793
94032	119.53632354425822	298.95434658409636
814	42.39836693708321	137.1129209574064
84254	325.0782678925553	393.1886163070662
10645	1724.7562287723042	2102.7301737796383
79012	71.84245559762007	363.8567061782565
819	905.5988588606424	457.83376311176863
820	13.483287200288439	75.36873689380313
23271	1306.5073134126578	790.004443934557
157922	982.0299017486911	487.37670997518563
23261	592.5736244636756	365.00520264653335
23125	1144.2909922480644	518.4303054062619
55832	2767.234544780957	2203.07525646408
23066	172.52830531818978	210.58315544670546
124583	2466.8816174689	2288.665539215071
821	17219.320013592926	7831.00782125592
10486	385.8024182440968	481.1813683230207
822	3808.635741806372	4552.935005774646
11132	378.2600893455935	197.14566427369715
147968	299.89535956372816	528.4863890790701
440854	35.07215813953495	216.64246183316527
823	5599.165235045987	3450.8980124234954
824	5311.539270055893	3367.823714668668
825	596.233263800251	2289.678036085124
726	1293.834545502071	1815.407575431672
23473	680.4242880115365	300.75246852884254
388743	194.3227852172351	508.89785853340203
10753	66.17845323598357	213.33642388650318
826	8276.409559635815	3908.595762964637
84290	102.7369296015863	348.7157661808629
4076	5784.083751523348	2561.916903519541
65981	385.21865159545655	295.6327094030963
84698	35.435158698395625	40.087295538095944
828	1151.6817549486218	4022.7934256780177
829	3174.7458595457	1461.1091056386804
830	2622.280775410132	3090.0586900200697
832	5003.117430034243	1830.1153869915752
29775	655.3878977645571	658.029198252066
84433	421.2417944474494	708.9823784460766
79092	134.11921620695873	199.39914795784242
114769	176.80768586623418	209.41871074172354
84674	294.30591164593403	268.090686555006
22900	587.7169459167129	507.7439849276831
64170	89.50293906616156	139.4800764672815
23589	1858.9246148368475	1561.9520422112241
55739	1191.7622610239796	666.9787110406555
10498	1512.9331356949722	816.6526782893578
57571	223.8765731206051	881.1706908211289
79587	843.4244684333873	458.45050567269027
55259	37.58493924643956	84.63258522808803
22794	2424.179540724717	1601.150514753742
113201	2757.5765917793433	1522.1003221640754
57082	206.7481236884798	282.30497204115835
64921	678.4942076077162	762.4283072934701
57524	102.47943537047107	287.46624623827404
57513	972.5400577609535	543.7424284024454
8573	1335.2372254191462	951.5225909732314
843	430.83648965206373	381.68307570384394
834	488.17227750135174	582.6371420954947
835	1126.6217892915117	663.0492489655059
836	811.2878033171062	456.93572063108945
837	921.9968488011568	768.2345694719461
839	383.4496201189846	267.1179755146496
840	757.1825726158307	494.6585554231056
9994	401.3483741662143	271.7095908265641
841	621.1513359113027	415.7978831884337
842	396.9475535965389	232.8273023447152
844	65.7618224085091	457.3917881358573
57091	42.750973409050076	73.58166125246281
831	4482.412440688658	2555.443670268059
54897	670.2431859383453	689.0197026922231
117144	13.860009158103452	41.00567624552414
117155	35.90494573643414	34.433861264029865
347732	11.095656066342146	15.885583722554205
57828	25.121699657472565	93.15406367911177
847	2501.5997947178644	3196.4025897806464
857	3140.4244144222175	4833.714590801574
858	1540.717453884983	1876.3923526306833
859	5.865917757346319	82.05412434093348
10367	1302.8479750856325	593.7578160431401
9139	979.9979519019262	645.0603264605744
863	197.45959010275777	403.7387202916598
865	1174.749827870925	509.7594745865487
868	512.99509509645	320.299521718532
23624	464.6690031728876	716.8278655889998
79872	703.7383933838119	322.4135597240396
643866	86.9345379664684	115.67549602867298
867	958.2889645393892	789.9611758337043
873	2344.3955595997854	4108.286459693581
874	296.30999430322794	463.2196188972244
84869	507.410334955832	294.32359185295434
875	1133.853422011897	1807.872907643322
150472	564.2851411573822	231.52776094538305
10951	1873.9492900847283	1144.9940570166902
84733	432.69094541193533	650.859885044347
11335	3966.270555164945	2220.4983486171036
8535	857.0209640165837	534.8729231622565
23468	3348.1198024878304	1884.053544971609
23466	650.0815592031729	551.1390599049585
23492	1091.640530809449	1038.242089267864
57332	196.41048723634364	136.2949791716569
25776	606.1285058950779	314.95808612167264
54862	1198.9465947539204	775.2795383596994
200014	932.6244631152005	412.0599092356775
57545	351.0751834865694	283.20630263304304
55749	1294.930183035874	546.5669952880851
147372	33.7639508382909	125.21729801198956
883	177.65333412655522	162.5614814474255
56267	518.0485551288965	231.68137297624537
1238	99.19213363980538	267.22921664561574
112869	360.1531408509094	228.4663258757585
92922	202.0754908779519	158.27033590919552
79839	93.72913746169094	121.03621926334868
112942	843.3454260140602	500.7260934504427
29903	423.5469154137373	324.1152092392005
203260	539.931136758607	523.8356755869945
90550	778.1602790877967	790.3299413512825
55013	303.18550951865944	265.73892486761946
256309	35.85336857760956	42.06649436309023
201973	174.55294027402246	78.92677804814316
153733	193.4110710654407	118.30340974132356
29070	242.20523338741745	254.89294136165478
93233	46.96429614205891	177.60250426971618
84317	966.4260268253129	343.8669872662136
164592	4.901170200108161	5.881077077795062
150275	852.4097676041093	750.6978263716558
220136	38.4511559401478	80.83580726519394
90060	461.3919149089603	319.7826278845059
79635	93.67177393185511	52.250842970977025
160857	56.93713796646814	39.62083617217496
84902	501.071064827835	276.2046411378031
115098	1366.4321449792676	798.2702145922451
90693	186.26505893275618	116.8977229454504
133957	421.29629248242304	205.083308363437
151903	700.4138462412116	457.92638555572586
55610	474.9045957815052	268.0832281357593
79879	76.18746271858662	55.12615540854266
64753	111.15709185145109	242.91187047160759
339230	680.4677727420207	413.8138843359468
165055	70.40779408689383	60.12020281291369
152206	24.516558860645407	112.82713061555278
9720	30.959515053181867	97.88081541520458
57639	339.5054995132511	1006.3764662190289
159686	13.270300270416483	70.56896829289074
130940	21.38146255633673	32.870023210655546
91050	413.4689699837743	315.408863863736
64770	863.1877454299611	631.6133918210352
284992	51.7305479718767	78.21364967328778
115948	51.08971739679105	153.9590558002509
100129792	120.72515397512188	229.1529670082697
283152	21.43461384532175	43.84591911207809
645811	20.29827564449247	42.28632252968355
550631	52.405742743825556	50.653053178041446
339965	7.336608418965197	15.75407703994182
126075	242.99925431764908	188.99656152596435
80071	63.91999421308806	48.821772166618864
347475	29.74408179195972	50.04409752143039
149483	28.88877266991165	203.48149840358178
343099	84.45324541193418	97.86923503757096
25790	65.65940805840971	241.8238352945479
64793	430.619092933118	334.4938584629371
28952	611.715820876149	299.0616307007077
374969	295.69672388678555	172.031753677164
149473	254.14488974220384	214.4088017105568
55246	899.3183779159914	354.34434879934093
148870	0.26794040021633275	0.7360683518582817
25901	482.89103073733486	281.50864143312305
79140	175.22474638543335	245.43169600724113
728621	75.46184714259948	76.99293937030023
91057	338.21281317829545	279.14863994575046
339834	10.93284542996215	21.421464592337713
348807	8.485630539030106	75.7335079316868
120935	0.8594628988642531	8.561297327173788
83643	531.7277008473047	977.5976560175993
55036	143.52899848566798	209.3583072604121
51134	218.96481736073602	113.99442475891298
387885	22.35430405624655	122.39495848007513
124808	529.9053902109251	198.49052134675813
90799	511.7295776996591	267.8016243643424
201134	144.70298743464897	132.99742299001414
57003	2891.950188660537	1270.8974701329475
79825	66.2671623580314	113.58289623209603
152137	1800.7720788714546	1225.2483869291907
79714	371.815605985216	214.92057863350763
152185	389.67338341445867	234.57496203874453
